Date,Year,Month_Num,Month_Name,Day_of_Week,Week_Number,Quarter,Is_Month_Start,Is_Month_End,Open,High,Low,Close,Shares_Traded,Turnover_Cr,Direction,Up_Day,Daily_Return_Pct,Change_from_Prev_Close,Cum_Return_Pct,Daily_Range,Daily_Range_Pct,Open_Close_Spread,Open_Close_Spread_Pct,Gap_Up_Down,Gap_Pct,SMA_5,SMA_10,SMA_20,SMA_50,EMA_5,EMA_10,EMA_20,EMA_50,Volatility_5D,Volatility_10D,Volatility_20D,ATR_14,RSI_14,RSI_Signal,MACD,MACD_Signal,MACD_Histogram,MACD_Crossover,BB_Upper,BB_Mid,BB_Lower,BB_Width,BB_Position,Drawdown_Pct,Rolling_52W_High,Rolling_52W_Low,Pct_From_52W_High,Pct_From_52W_Low,Volume_MA_20,Volume_Ratio,High_Volume_Day,Turnover_MA_20,SMA_20_above_50,Golden_Cross,Death_Cross,Trend
2025-12-23,2025,12,Dec-2025,Tuesday,52,4,0,0,26205.2,26233.55,26119.05,26177.15,216553840,19670.5,Up,1,0.0181,4.75,6.3239,114.5,0.4369,-28.05,-0.107,32.8,0.1253,25990.01,25954.09,26018.96,25874.06,26054.07,26006.2,25977.86,25807.28,0.4176,0.4679,0.5279,171.74,56.33,Neutral,46.55,43.49,3.06,Bullish,26322.78,26018.96,25715.13,2.3354,Inside Band,-0.1465,26325.8,24337.5,-0.56,7.56,243963055.0,0.8877,0,24516.74,1.0,0,0,Strong Uptrend
2025-12-24,2025,12,Dec-2025,Wednesday,52,4,0,0,26170.65,26236.4,26123.0,26142.1,188846828,17474.44,Down,0,-0.1339,-35.05,6.1815,113.4,0.4333,-28.55,-0.1091,-6.5,-0.0248,26054.72,25992.5,26015.8,25892.36,26083.41,26030.91,25993.5,25820.41,0.4113,0.4518,0.4497,168.46,53.62,Neutral,54.48,45.69,8.79,None,26312.69,26015.8,25718.9,2.2824,Inside Band,-0.2802,26325.8,24337.5,-0.7,7.41,239642138.0,0.788,0,23807.16,1.0,0,0,Strong Uptrend
2025-12-26,2025,12,Dec-2025,Friday,52,4,0,0,26121.25,26144.2,26008.6,26042.3,142243763,12263.06,Down,0,-0.3818,-99.8,5.7762,135.6,0.5191,-78.95,-0.3022,-20.85,-0.0798,26100.07,26006.88,26007.13,25910.29,26069.71,26032.98,25998.15,25829.11,0.4949,0.4565,0.457,162.63,45.01,Neutral,52.1,46.97,5.13,None,26289.23,26007.13,25725.03,2.1694,Inside Band,-0.6609,26325.8,24337.5,-1.08,7.0,234739973.0,0.606,0,23154.99,1.0,0,0,Strong Uptrend
2025-12-29,2025,12,Dec-2025,Monday,1,4,0,0,26063.35,26106.8,25920.3,25942.1,234312888,18184.45,Down,0,-0.3848,-100.2,5.3692,186.5,0.7156,-121.25,-0.4652,21.05,0.0808,26095.21,25996.39,25994.09,25922.66,26027.17,26016.45,25992.81,25833.54,0.4847,0.4361,0.4638,155.49,49.3,Neutral,41.66,45.91,-4.25,Bearish,26261.82,25994.09,25726.36,2.0599,Inside Band,-1.0431,26325.8,24337.5,-1.46,6.59,236330040.0,0.9915,0,23037.94,1.0,0,0,Mild Downtrend
2025-12-30,2025,12,Dec-2025,Tuesday,1,4,0,0,25940.9,25976.75,25878.0,25938.85,396893959,39492.31,Down,0,-0.0125,-3.25,5.356,98.75,0.3807,-2.05,-0.0079,-1.2,-0.0046,26048.5,25987.55,25982.25,25929.74,25997.73,26002.34,25987.67,25837.67,0.195,0.436,0.4637,148.57,54.13,Neutral,32.74,43.27,-10.53,None,26236.77,25982.25,25727.72,1.9592,Inside Band,-1.0555,26325.8,24337.5,-1.47,6.58,245483309.0,1.6168,1,23925.82,1.0,0,0,Mild Downtrend
2025-12-31,2025,12,Dec-2025,Wednesday,1,4,0,1,25971.05,26187.95,25969.0,26129.6,246314941,20703.99,Up,1,0.7354,190.75,6.1307,218.95,0.8431,158.55,0.6105,32.2,0.1241,26038.99,26014.5,25987.12,25938.13,26041.69,26025.48,26001.19,25849.12,0.46,0.4397,0.4788,148.99,64.17,Neutral,40.59,42.74,-2.15,None,26249.28,25987.12,25724.95,2.0177,Inside Band,-0.3279,26325.8,24337.5,-0.75,7.36,245058901.0,1.0051,0,23646.08,1.0,0,0,Strong Uptrend
2026-01-01,2026,1,Jan-2026,Thursday,1,1,1,0,26173.3,26197.55,26113.4,26146.55,425631910,23454.66,Up,1,0.0649,16.95,6.1996,84.15,0.3215,-26.75,-0.1022,43.7,0.1672,26039.88,26047.3,25995.14,25944.2,26076.64,26047.49,26015.03,25860.79,0.4579,0.4303,0.4767,138.6,60.44,Neutral,47.64,43.72,3.92,Bullish,26266.82,25995.14,25723.46,2.0902,Inside Band,-0.2632,26325.8,24337.5,-0.68,7.43,253057491.0,1.682,1,23552.77,1.0,0,0,Strong Uptrend
2026-01-02,2026,1,Jan-2026,Friday,1,1,0,0,26155.1,26340.0,26118.4,26328.55,357547806,23770.13,Up,1,0.6961,182.0,6.9388,221.6,0.8473,173.45,0.6632,8.55,0.0327,26097.13,26098.6,26009.88,25953.4,26160.61,26098.6,26044.89,25879.13,0.4838,0.462,0.4985,145.92,61.53,Neutral,67.13,48.4,18.73,None,26319.7,26009.88,25700.07,2.3823,Above Upper,0.0,26340.0,24337.5,-0.04,8.18,258529904.0,1.383,0,23422.39,1.0,0,0,Strong Uptrend
2026-01-05,2026,1,Jan-2026,Monday,2,1,0,0,26333.7,26373.2,26210.05,26250.3,338777649,25742.83,Down,0,-0.2972,-78.25,6.621,163.15,0.6195,-83.4,-0.3167,5.15,0.0196,26158.77,26126.99,26013.08,25960.58,26190.51,26126.18,26064.45,25893.69,0.4573,0.4642,0.4882,147.4,58.71,Neutral,75.4,53.8,21.6,None,26331.74,26013.08,25694.41,2.45,Inside Band,-0.2972,26373.2,24337.5,-0.47,7.86,263006066.0,1.2881,0,23334.98,1.0,0,0,Strong Uptrend
2026-01-06,2026,1,Jan-2026,Tuesday,2,1,0,0,26189.7,26273.95,26124.75,26178.7,383040203,34567.52,Down,0,-0.2728,-71.6,6.3302,149.2,0.5697,-11.0,-0.042,-60.6,-0.2309,26206.74,26127.62,26023.98,25968.25,26186.57,26135.73,26075.33,25904.86,0.5051,0.4088,0.4487,147.6,63.45,Neutral,75.31,58.1,17.21,None,26349.93,26023.98,25698.04,2.505,Inside Band,-0.5692,26373.2,24337.5,-0.74,7.57,266121580.0,1.4393,0,23479.47,1.0,0,0,Strong Uptrend
2026-01-07,2026,1,Jan-2026,Wednesday,2,1,0,0,26143.1,26187.15,26067.9,26140.75,338216740,30232.63,Down,0,-0.145,-37.95,6.176,119.25,0.4561,-2.35,-0.009,-35.6,-0.136,26208.97,26123.98,26039.04,25971.74,26171.3,26136.64,26081.56,25914.11,0.4099,0.4114,0.4351,144.78,63.65,Neutral,71.35,60.75,10.6,None,26356.85,26039.04,25721.23,2.441,Inside Band,-0.7133,26373.2,24337.5,-0.88,7.41,269233509.0,1.2562,0,23496.38,1.0,0,0,Strong Uptrend
2026-01-08,2026,1,Jan-2026,Thursday,2,1,0,0,26106.5,26133.2,25858.45,25876.85,328520950,27556.32,Down,0,-1.0095,-263.9,5.1041,274.75,1.0524,-229.65,-0.8797,-34.25,-0.131,26155.03,26097.46,26044.98,25970.55,26073.15,26089.41,26062.07,25912.65,0.6074,0.5191,0.4907,151.83,52.13,Neutral,46.38,57.88,-11.5,Bearish,26344.59,26044.98,25745.37,2.3007,Inside Band,-1.7156,26373.2,24337.5,-1.88,6.33,275262335.0,1.1935,0,23775.42,1.0,0,0,Mild Downtrend
2026-01-09,2026,1,Jan-2026,Friday,2,1,0,0,25840.4,25940.6,25623.0,25683.3,348757262,27486.64,Down,0,-0.748,-193.55,4.318,317.6,1.2291,-157.1,-0.608,-36.45,-0.1409,26025.98,26061.56,26034.22,25963.14,25943.2,26015.57,26025.99,25903.66,0.3673,0.5529,0.5034,166.45,40.46,Neutral,10.85,48.47,-37.62,None,26369.33,26034.22,25699.1,2.5744,Below Lower,-2.4508,26373.2,24337.5,-2.62,5.53,282395216.0,1.235,0,24142.49,1.0,0,0,Mild Downtrend
2026-01-12,2026,1,Jan-2026,Monday,3,1,0,0,25669.05,25813.15,25473.4,25790.25,275757268,23874.45,Up,1,0.4164,106.95,4.7524,339.75,1.3236,121.2,0.4722,-14.25,-0.0555,25933.97,26046.37,26021.38,25961.39,25892.22,25974.6,26003.54,25899.21,0.5542,0.5708,0.4945,181.23,36.2,Neutral,-8.58,37.06,-45.64,None,26373.67,26021.38,25669.1,2.7077,Inside Band,-2.0445,26373.2,24337.5,-2.21,5.97,285365863.0,0.9663,0,24362.01,1.0,0,0,Mild Downtrend
2026-01-13,2026,1,Jan-2026,Tuesday,3,1,0,0,25897.35,25899.8,25603.3,25732.3,339536336,31434.03,Down,0,-0.2247,-57.95,4.517,296.5,1.1449,-165.05,-0.6373,107.1,0.4153,25844.69,26025.72,26006.63,25961.59,25838.91,25930.55,25977.71,25892.66,0.5564,0.5729,0.496,194.23,34.53,Neutral,-28.32,23.99,-52.31,None,26381.83,26006.63,25631.43,2.8854,Inside Band,-2.2647,26373.2,24337.5,-2.43,5.73,293264794.0,1.1578,0,25061.51,1.0,0,0,Mild Downtrend
2026-01-14,2026,1,Jan-2026,Wednesday,3,1,0,0,25648.55,25791.75,25603.95,25665.6,393126596,28944.88,Down,0,-0.2592,-66.7,4.2461,187.8,0.7322,17.05,0.0665,-83.75,-0.3255,25749.66,25979.32,25996.91,25959.64,25781.14,25882.37,25947.99,25883.76,0.5485,0.4973,0.4793,199.54,33.79,Neutral,-48.79,9.43,-58.22,None,26397.33,25996.91,25596.48,3.0806,Inside Band,-2.518,26373.2,24337.5,-2.68,5.46,299703564.0,1.3117,0,25331.02,1.0,0,0,Mild Downtrend
2026-01-16,2026,1,Jan-2026,Friday,3,1,0,0,25696.05,25873.5,25662.4,25694.35,434041776,37156.05,Up,1,0.112,28.75,4.3629,211.1,0.8215,-1.7,-0.0066,30.45,0.1186,25713.16,25934.09,25990.7,25961.57,25752.21,25848.19,25923.83,25876.33,0.4371,0.5001,0.4795,204.93,37.56,Neutral,-61.98,-4.85,-57.13,None,26406.33,25990.7,25575.06,3.1983,Inside Band,-2.4088,26373.2,24337.5,-2.57,5.58,311079590.0,1.3953,0,26199.44,1.0,0,0,Mild Downtrend
2026-01-19,2026,1,Jan-2026,Monday,4,1,0,0,25653.1,25653.3,25494.35,25585.5,443087953,33632.38,Down,0,-0.4236,-108.85,3.9208,158.95,0.6196,-67.6,-0.2635,-41.25,-0.1605,25693.6,25859.79,25979.2,25963.09,25696.64,25800.43,25891.61,25864.93,0.337,0.3989,0.4877,202.96,37.33,Neutral,-80.29,-19.94,-60.35,None,26426.75,25979.2,25531.64,3.4455,Inside Band,-2.8222,26373.2,24337.5,-2.99,5.13,323356300.0,1.3703,0,26878.76,1.0,0,0,Mild Downtrend
2026-01-20,2026,1,Jan-2026,Tuesday,4,1,0,0,25580.3,25585.0,25171.35,25232.5,409772324,31020.36,Down,0,-1.3797,-353.0,2.487,413.65,1.6171,-347.8,-1.3596,-5.2,-0.0203,25582.05,25758.01,25942.5,25957.89,25541.93,25697.17,25828.84,25840.13,0.5628,0.5284,0.5486,225.46,29.9,Oversold,-121.88,-40.33,-81.55,None,26501.05,25942.5,25383.95,4.3061,Below Lower,-4.163,26373.2,24337.5,-4.33,3.68,324698552.0,1.262,0,26599.74,0.0,0,1,Strong Downtrend
2026-01-21,2026,1,Jan-2026,Wednesday,4,1,0,0,25141.0,25300.95,24919.8,25157.5,395624981,30984.61,Down,0,-0.2972,-75.0,2.1824,381.15,1.516,16.5,0.0656,-91.5,-0.3626,25467.09,25655.89,25891.75,25949.56,25413.78,25599.05,25764.9,25813.36,0.5569,0.5279,0.503,237.04,20.39,Oversold,-159.06,-64.07,-94.99,None,26539.63,25891.75,25243.88,5.0045,Below Lower,-4.4478,26373.2,24337.5,-4.61,3.37,331830299.0,1.1923,0,26882.31,0.0,0,0,Strong Downtrend
2026-01-22,2026,1,Jan-2026,Thursday,4,1,0,0,25344.15,25435.75,25168.5,25289.9,486395433,34583.24,Up,1,0.5263,132.4,2.7201,267.25,1.0545,-54.25,-0.2141,186.65,0.7419,25391.95,25570.8,25847.39,25941.45,25372.49,25542.84,25719.66,25792.83,0.713,0.6009,0.5267,250.12,25.62,Oversold,-175.81,-86.42,-89.39,None,26533.37,25847.39,25161.41,5.3079,Inside Band,-3.945,26373.2,24337.5,-4.11,3.91,345322378.0,1.4085,0,27627.95,0.0,0,0,Strong Downtrend
2026-01-23,2026,1,Jan-2026,Friday,4,1,0,0,25344.6,25347.95,25025.3,25048.65,393944908,31844.65,Down,0,-0.9539,-241.25,1.7402,322.65,1.2731,-295.95,-1.1677,54.7,0.2163,25262.81,25487.98,25792.72,25924.91,25264.54,25452.99,25655.75,25763.64,0.7211,0.5941,0.5549,257.34,14.76,Oversold,-206.18,-110.37,-95.81,None,26550.35,25792.72,25035.09,5.8748,Inside Band,-4.8613,26373.2,24337.5,-5.02,2.92,355577282.0,1.1079,0,28346.46,0.0,0,0,Strong Downtrend
2026-01-27,2026,1,Jan-2026,Tuesday,5,1,0,0,25063.35,25246.65,24932.55,25175.4,618696080,50989.25,Up,1,0.506,126.75,2.2551,314.1,1.2532,112.05,0.4471,14.7,0.0587,25180.79,25437.2,25749.38,25910.84,25234.83,25402.52,25610.01,25740.58,0.855,0.626,0.5757,268.12,21.18,Oversold,-217.51,-131.8,-85.71,None,26545.12,25749.38,24953.63,6.1807,Inside Band,-4.3798,26373.2,24337.5,-4.54,3.44,379399898.0,1.6307,1,30282.77,0.0,0,0,Strong Downtrend
2026-01-28,2026,1,Jan-2026,Wednesday,5,1,0,0,25258.85,25372.1,25187.65,25342.75,574903942,42364.52,Up,1,0.6647,167.35,2.9348,184.45,0.7302,83.9,0.3322,83.45,0.3315,25202.84,25392.44,25719.41,25899.49,25270.8,25391.65,25584.55,25724.98,0.6952,0.6572,0.6021,270.64,28.68,Oversold,-210.56,-147.55,-63.01,None,26529.61,25719.41,24909.21,6.3003,Inside Band,-3.7442,26373.2,24337.5,-3.91,4.13,396429451.0,1.4502,0,31491.77,0.0,0,0,Strong Downtrend
2026-01-29,2026,1,Jan-2026,Thursday,5,1,0,0,25345.0,25458.15,25159.8,25418.9,582389331,44306.95,Up,1,0.3005,76.15,3.2441,298.35,1.1772,73.9,0.2916,2.25,0.0089,25255.12,25361.1,25693.41,25887.6,25320.17,25396.6,25568.78,25712.97,0.6628,0.6734,0.6089,283.43,31.94,Neutral,-196.64,-157.37,-39.27,None,26507.32,25693.41,24879.5,6.3356,Inside Band,-3.455,26373.2,24337.5,-3.62,4.44,405704219.0,1.4355,0,31732.5,0.0,0,0,Strong Downtrend
2026-01-30,2026,1,Jan-2026,Friday,5,1,0,0,25247.55,25370.7,25213.65,25320.65,508388604,40772.08,Down,0,-0.3865,-98.25,2.845,157.05,0.622,73.1,0.2895,-171.35,-0.6741,25261.27,25326.61,25652.96,25875.81,25320.33,25382.79,25545.15,25697.59,0.679,0.6775,0.5789,275.03,34.83,Neutral,-191.33,-164.16,-27.17,None,26455.93,25652.96,24849.99,6.2603,Inside Band,-3.8282,26373.2,24337.5,-3.99,4.04,418807903.0,1.2139,0,32735.91,0.0,0,0,Strong Downtrend
2026-02-01,2026,2,Feb-2026,Sunday,5,1,1,0,25333.75,25440.9,24571.75,24825.45,379370206,25572.6,Down,0,-1.9557,-495.2,0.8337,869.15,3.4308,-508.3,-2.0064,13.1,0.0517,25216.63,25239.72,25586.91,25851.27,25155.37,25281.46,25476.6,25663.39,1.0736,0.8797,0.7017,314.42,29.91,Oversold,-224.49,-176.23,-48.26,None,26435.0,25586.91,24738.82,6.6291,Inside Band,-5.709,26373.2,24337.5,-5.87,2.0,416494817.0,0.9109,0,32841.81,0.0,0,0,Strong Downtrend
2026-02-02,2026,2,Feb-2026,Monday,6,1,0,0,24796.5,25108.1,24679.4,25088.4,449215604,34038.26,Up,1,1.0592,262.95,1.9017,428.7,1.7289,291.9,1.1772,-28.95,-0.1166,25199.23,25190.01,25524.9,25829.19,25133.05,25246.36,25439.63,25640.84,1.1841,0.983,0.7317,320.78,34.68,Neutral,-226.94,-186.37,-40.57,None,26324.65,25524.9,24725.15,6.2664,Inside Band,-4.7103,26373.2,24337.5,-4.87,3.09,421078207.0,1.0668,0,33355.21,0.0,0,0,Strong Downtrend
2026-02-03,2026,2,Feb-2026,Tuesday,6,1,0,0,26308.05,26341.2,25641.3,25727.55,637263148,52338.39,Up,1,2.5476,639.15,4.4977,699.9,2.6604,-580.5,-2.2065,1219.65,4.8614,25276.19,25239.52,25498.76,25822.38,25331.21,25333.85,25467.05,25644.24,1.6723,1.2131,0.9604,349.59,49.92,Neutral,-175.29,-184.15,8.86,Bullish,26229.91,25498.76,24767.61,5.7348,Inside Band,-2.2827,26373.2,24337.5,-2.45,5.71,436002482.0,1.4616,0,34684.99,0.0,0,0,Mild Uptrend
2026-02-04,2026,2,Feb-2026,Wednesday,6,1,0,0,25675.05,25818.55,25563.95,25776.0,429788986,36899.12,Up,1,0.1883,48.45,4.6945,254.6,0.9916,100.95,0.3932,-52.5,-0.2041,25347.61,25301.36,25478.63,25818.71,25479.48,25414.24,25496.48,25649.41,1.6733,1.2006,0.9615,354.36,51.93,Neutral,-128.96,-173.12,44.16,None,26150.73,25478.63,24806.52,5.2758,Inside Band,-2.0987,26373.2,24337.5,-2.26,5.91,438339921.0,0.9805,0,34801.57,0.0,0,0,Mild Uptrend
2026-02-05,2026,2,Feb-2026,Thursday,6,1,0,0,25755.9,25757.65,25579.5,25642.8,343812628,28582.32,Down,0,-0.5168,-133.2,4.1535,178.15,0.6917,-113.1,-0.4391,-20.1,-0.078,25412.04,25336.66,25453.73,25813.87,25533.92,25455.79,25510.41,25649.15,1.6874,1.2191,0.9665,352.01,49.13,Neutral,-101.81,-158.85,57.04,None,26055.8,25453.73,24851.66,4.7307,Inside Band,-2.6046,26373.2,24337.5,-2.77,5.36,438619716.0,0.7839,0,34719.06,0.0,0,0,Mild Uptrend
2026-02-06,2026,2,Feb-2026,Friday,6,1,0,0,25605.8,25703.95,25491.9,25693.7,375476124,29777.45,Up,1,0.1985,50.9,4.3602,212.05,0.8281,87.9,0.3433,-37.0,-0.1443,25585.69,25401.16,25444.57,25803.64,25587.18,25499.05,25527.87,25650.89,1.1765,1.1565,0.9436,355.8,51.87,Neutral,-75.32,-142.15,66.83,None,26024.72,25444.57,24864.42,4.5601,Inside Band,-2.4113,26373.2,24337.5,-2.58,5.57,440967474.0,0.8515,0,34830.11,0.0,0,0,Mild Uptrend
2026-02-09,2026,2,Feb-2026,Monday,7,1,0,0,25888.7,25922.25,25780.9,25867.3,359386006,28449.55,Up,1,0.6757,173.6,5.0654,141.35,0.546,-21.4,-0.0827,195.0,0.7589,25741.47,25470.35,25453.77,25796.67,25680.55,25566.0,25560.19,25659.38,1.1592,1.1617,0.9404,336.35,61.67,Neutral,-39.86,-121.69,81.83,None,26055.3,25453.77,24852.24,4.7265,Inside Band,-1.7519,26373.2,24337.5,-1.92,6.29,441498912.0,0.814,0,34878.26,0.0,0,0,Mild Uptrend
2026-02-10,2026,2,Feb-2026,Tuesday,7,1,0,0,25922.65,25989.45,25870.45,25935.15,460878237,32795.1,Up,1,0.2623,67.85,5.3409,119.0,0.4591,12.5,0.0482,55.35,0.214,25782.99,25529.59,25461.02,25791.32,25765.42,25633.12,25595.9,25670.19,0.4291,1.1538,0.9378,317.62,64.33,Neutral,-6.22,-98.6,92.38,None,26082.76,25461.02,24839.27,4.8839,Inside Band,-1.4942,26373.2,24337.5,-1.66,6.56,450754960.0,1.0225,0,35324.29,0.0,0,0,Mild Uptrend
2026-02-11,2026,2,Feb-2026,Wednesday,7,1,0,0,25997.45,26009.4,25899.8,25953.85,331389240,31456.05,Up,1,0.0721,18.7,5.4169,109.6,0.4216,-43.6,-0.1677,62.3,0.2402,25818.56,25583.08,25472.1,25786.88,25828.23,25691.44,25629.99,25681.32,0.4305,1.1546,0.9359,306.36,62.77,Neutral,21.71,-74.53,96.24,None,26121.47,25472.1,24822.72,5.0987,Inside Band,-1.4232,26373.2,24337.5,-1.59,6.64,450347605.0,0.7359,0,35325.39,0.0,0,0,Mild Uptrend
2026-02-12,2026,2,Feb-2026,Thursday,7,1,0,0,25906.7,25906.7,25752.4,25807.2,419388014,38977.68,Down,0,-0.565,-146.65,4.8212,154.3,0.5956,-99.5,-0.3841,-47.15,-0.1817,25851.44,25631.74,25479.18,25782.38,25821.22,25712.48,25646.87,25686.25,0.449,1.1663,0.9436,294.34,65.14,Neutral,31.64,-53.3,84.94,None,26140.41,25479.18,24817.94,5.1904,Inside Band,-1.9802,26373.2,24337.5,-2.15,6.04,451660676.0,0.9285,0,35827.03,0.0,0,0,Mild Uptrend
2026-02-13,2026,2,Feb-2026,Friday,7,1,0,0,25571.15,25630.35,25444.3,25471.1,453523192,40137.15,Down,0,-1.3023,-336.1,3.4561,186.05,0.7276,-100.05,-0.3913,-236.05,-0.9147,25806.92,25696.3,25468.01,25772.08,25704.51,25668.6,25630.13,25677.82,0.7744,1.0442,0.9892,285.19,55.45,Neutral,12.25,-40.19,52.44,None,26121.45,25468.01,24814.58,5.1314,Inside Band,-3.2567,26373.2,24337.5,-3.42,4.66,452634747.0,1.002,0,35976.09,0.0,0,0,Mild Uptrend
2026-02-16,2026,2,Feb-2026,Monday,8,1,0,0,25423.6,25697.0,25372.7,25682.75,325487729,22205.92,Up,1,0.8309,211.65,4.3158,324.3,1.2756,259.15,1.0193,-47.5,-0.1865,25770.01,25755.74,25472.88,25765.06,25697.26,25671.17,25635.14,25678.01,0.8187,1.0272,1.0032,295.18,56.16,Neutral,13.8,-29.39,43.19,None,26131.42,25472.88,24814.33,5.1706,Inside Band,-2.4529,26373.2,24337.5,-2.62,5.53,446754736.0,0.7286,0,35404.76,0.0,0,0,Mild Uptrend
2026-02-17,2026,2,Feb-2026,Tuesday,8,1,0,0,25637.95,25764.4,25570.3,25725.4,378436265,27818.81,Up,1,0.1661,42.65,4.489,194.1,0.7571,87.45,0.3411,-44.8,-0.1744,25728.06,25755.52,25497.52,25755.84,25706.64,25681.03,25643.74,25679.87,0.808,0.633,0.9473,287.74,55.62,Neutral,18.27,-19.86,38.13,None,26155.08,25497.52,24839.96,5.1578,Inside Band,-2.2909,26373.2,24337.5,-2.46,5.7,445187933.0,0.8501,0,35244.68,0.0,0,0,Mild Uptrend
2026-02-18,2026,2,Feb-2026,Wednesday,8,1,0,0,25752.65,25828.05,25645.15,25819.35,400807585,22228.22,Up,1,0.3652,93.95,4.8706,182.9,0.7102,66.7,0.259,27.25,0.1059,25701.16,25759.86,25530.61,25753.02,25744.21,25706.18,25660.46,25685.34,0.839,0.6412,0.9443,289.58,59.16,Neutral,29.05,-10.08,39.13,None,26182.72,25530.61,24878.51,5.1084,Inside Band,-1.934,26373.2,24337.5,-2.1,6.09,445447063.0,0.8998,0,34806.87,0.0,0,0,Mild Uptrend
2026-02-19,2026,2,Feb-2026,Thursday,8,1,0,0,25873.35,25885.3,25388.75,25454.35,333658812,24756.87,Down,0,-1.4137,-365.0,3.3881,496.55,1.9192,-419.0,-1.6194,54.0,0.2091,25630.59,25741.02,25538.84,25745.31,25647.59,25660.39,25640.83,25676.28,1.0222,0.7735,0.9999,262.97,62.14,Neutral,8.05,-6.45,14.5,None,26182.25,25538.84,24895.42,5.0387,Inside Band,-3.3203,26373.2,24337.5,-3.48,4.59,437810232.0,0.7621,0,34315.55,0.0,0,0,Strong Downtrend
2026-02-20,2026,2,Feb-2026,Friday,8,1,0,0,25406.55,25663.55,25379.75,25571.25,309373691,24024.7,Up,1,0.4593,116.9,3.8629,283.8,1.117,164.7,0.6483,-47.8,-0.1878,25650.62,25728.77,25564.97,25741.58,25622.14,25644.18,25634.21,25672.16,0.87,0.7879,0.9758,252.62,59.88,Neutral,0.83,-5.0,5.83,None,26165.58,25564.97,24964.35,4.6987,Inside Band,-2.8763,26373.2,24337.5,-3.04,5.07,433581671.0,0.7135,0,33924.55,0.0,0,0,Mild Uptrend
2026-02-23,2026,2,Feb-2026,Monday,9,1,0,0,25678.4,25771.45,25609.35,25713.0,399135843,25494.64,Up,1,0.5543,141.75,4.4386,162.1,0.6313,34.6,0.1347,107.15,0.419,25656.67,25713.34,25591.84,25737.86,25652.43,25656.7,25641.71,25673.76,0.8176,0.7764,0.9769,214.2,49.63,Neutral,6.47,-2.7,9.17,None,26166.62,25591.84,25017.07,4.4919,Inside Band,-2.338,26373.2,24337.5,-2.5,5.65,422603659.0,0.9445,0,32649.82,0.0,0,0,Mild Uptrend
2026-02-24,2026,2,Feb-2026,Tuesday,9,1,0,0,25641.8,25641.8,25327.6,25424.65,439068188,36735.38,Down,0,-1.1214,-288.35,3.2674,314.2,1.2253,-217.15,-0.8469,-71.2,-0.2769,25596.52,25662.29,25595.94,25725.42,25576.5,25614.51,25621.04,25663.99,0.954,0.8343,1.0048,218.46,41.97,Neutral,-12.19,-4.6,-7.59,Bearish,26164.37,25595.94,25027.51,4.4416,Inside Band,-3.4332,26373.2,24337.5,-3.6,4.47,415811872.0,1.0559,0,32368.36,0.0,0,0,Strong Downtrend
2026-02-25,2026,2,Feb-2026,Wednesday,9,1,0,0,25512.6,25652.6,25428.2,25482.5,414215742,31084.17,Up,1,0.2275,57.85,3.5024,224.4,0.8796,-30.1,-0.118,87.95,0.3459,25529.15,25615.16,25599.12,25714.52,25545.17,25590.5,25607.84,25656.88,0.9342,0.8412,1.0038,221.76,46.2,Neutral,-22.05,-8.09,-13.96,None,26164.08,25599.12,25034.16,4.4139,Inside Band,-3.2134,26373.2,24337.5,-3.38,4.7,407403192.0,1.0167,0,31707.22,0.0,0,0,Strong Downtrend
2026-02-26,2026,2,Feb-2026,Thursday,9,1,0,0,25556.3,25572.95,25400.95,25496.55,405219244,33155.5,Up,1,0.0551,14.05,3.5595,172.0,0.673,-59.75,-0.2338,73.8,0.2896,25537.59,25584.09,25607.92,25707.25,25528.96,25573.42,25597.24,25650.59,0.6754,0.8325,0.9993,218.9,45.25,Neutral,-28.4,-12.15,-16.25,None,26159.95,25607.92,25055.88,4.3114,Inside Band,-3.1601,26373.2,24337.5,-3.32,4.76,402244724.0,1.0074,0,31326.39,0.0,0,0,Strong Downtrend
2026-02-27,2026,2,Feb-2026,Friday,9,1,0,0,25459.85,25476.4,25141.3,25178.65,438924282,38634.68,Down,0,-1.2468,-317.9,2.2683,335.1,1.3162,-281.2,-1.1045,-36.7,-0.1439,25459.07,25554.84,25625.58,25694.45,25412.19,25501.65,25557.38,25632.08,0.8224,0.8239,0.9354,232.74,34.49,Neutral,-58.42,-21.41,-37.01,None,26087.45,25625.58,25163.7,3.6048,Inside Band,-4.3675,26373.2,24337.5,-4.53,3.46,405222428.0,1.0832,0,31979.5,0.0,0,0,Strong Downtrend
2026-03-02,2026,3,Mar-2026,Monday,10,1,0,0,24659.25,24989.35,24603.5,24865.7,519228821,41306.37,Down,0,-1.2429,-312.95,0.9971,385.85,1.5647,206.45,0.8372,-519.4,-2.0629,25289.61,25473.14,25614.44,25675.46,25230.03,25386.02,25491.5,25602.03,0.741,0.8211,0.9494,251.8,28.3,Oversold,-106.23,-38.37,-67.86,None,26137.53,25614.44,25091.35,4.0843,Below Lower,-5.5561,26373.2,24337.5,-5.72,2.17,408723089.0,1.2704,0,32342.9,0.0,0,0,Strong Downtrend
